,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
834,frozenset({'LUNCH BAG DOILEY PATTERN'}),frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
1955,"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE ORANGE'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
3390,"frozenset({'COFFEE MUG PEARS  DESIGN', 'COFFEE MUG APPLES DESIGN'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
3432,"frozenset({'COFFEE MUG APPLES DESIGN', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
3648,"frozenset({'PLASTERS IN TIN SPACEBOY', 'DOLLY GIRL LUNCH BOX'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
3990,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
4026,"frozenset({'RED RETROSPOT MINI CASES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
4342,"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
4409,"frozenset({'LUNCH BAG APPLE DESIGN', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
4702,"frozenset({'RABBIT NIGHT LIGHT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
6126,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
6916,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'SET/6 RED SPOTTY PAPER CUPS'})",frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.028277634961439587,0.8461538461538461,1.0971794871794873,0.0025046094064934826,1.4871465295629822
246,frozenset({'POSTAGE'}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
579,frozenset({'POSTAGE'}),frozenset({'EASTER TIN BUNNY BOUQUET'}),0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
835,frozenset({'POSTAGE'}),frozenset({'LUNCH BAG DOILEY PATTERN'}),0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
1958,frozenset({'POSTAGE'}),"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE ORANGE'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
3391,frozenset({'POSTAGE'}),"frozenset({'COFFEE MUG PEARS  DESIGN', 'COFFEE MUG APPLES DESIGN'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
3433,frozenset({'POSTAGE'}),"frozenset({'COFFEE MUG APPLES DESIGN', 'PLASTERS IN TIN CIRCUS PARADE'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
3649,frozenset({'POSTAGE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'DOLLY GIRL LUNCH BOX'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
3991,frozenset({'POSTAGE'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'JUMBO BAG RED RETROSPOT'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
4027,frozenset({'POSTAGE'}),"frozenset({'RED RETROSPOT MINI CASES', 'JUMBO BAG RED RETROSPOT'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
4347,frozenset({'POSTAGE'}),"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
4412,frozenset({'POSTAGE'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'PLASTERS IN TIN SPACEBOY'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
4707,frozenset({'POSTAGE'}),"frozenset({'RABBIT NIGHT LIGHT', 'LUNCH BAG RED RETROSPOT'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
6127,frozenset({'POSTAGE'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'PLASTERS IN TIN CIRCUS PARADE'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
6921,frozenset({'POSTAGE'}),"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'SET/6 RED SPOTTY PAPER CUPS'})",0.7712082262210797,0.033419023136246784,0.028277634961439587,0.03666666666666667,1.0971794871794873,0.0025046094064934826,1.0033712562599515
1321,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'POSTAGE'}),0.13624678663239073,0.7712082262210797,0.11568123393316196,0.849056603773585,1.1009433962264152,0.010606591286073996,1.5157455012853487
1320,frozenset({'POSTAGE'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.7712082262210797,0.13624678663239073,0.11568123393316196,0.15000000000000002,1.1009433962264155,0.010606591286073996,1.0161802510207167
968,frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'POSTAGE'}),0.05141388174807198,0.7712082262210797,0.043701799485861184,0.85,1.1021666666666667,0.00405099093979025,1.5252784918594688
1095,frozenset({'MINI LIGHTS WOODLAND MUSHROOMS'}),frozenset({'POSTAGE'}),0.05141388174807198,0.7712082262210797,0.043701799485861184,0.85,1.1021666666666667,0.00405099093979025,1.5252784918594688
1576,frozenset({'SPACEBOY CHILDRENS BOWL'}),frozenset({'POSTAGE'}),0.05141388174807198,0.7712082262210797,0.043701799485861184,0.85,1.1021666666666667,0.00405099093979025,1.5252784918594688
6102,"frozenset({'RED RETROSPOT MINI CASES', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'POSTAGE'}),0.05141388174807198,0.7712082262210797,0.043701799485861184,0.85,1.1021666666666667,0.00405099093979025,1.5252784918594688
6725,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'RED RETROSPOT MINI CASES'})",frozenset({'POSTAGE'}),0.05141388174807198,0.7712082262210797,0.043701799485861184,0.85,1.1021666666666667,0.00405099093979025,1.5252784918594688
969,frozenset({'POSTAGE'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.7712082262210797,0.05141388174807198,0.043701799485861184,0.05666666666666667,1.1021666666666667,0.00405099093979025,1.0055683232352595
1094,frozenset({'POSTAGE'}),frozenset({'MINI LIGHTS WOODLAND MUSHROOMS'}),0.7712082262210797,0.05141388174807198,0.043701799485861184,0.05666666666666667,1.1021666666666667,0.00405099093979025,1.0055683232352595
1577,frozenset({'POSTAGE'}),frozenset({'SPACEBOY CHILDRENS BOWL'}),0.7712082262210797,0.05141388174807198,0.043701799485861184,0.05666666666666667,1.1021666666666667,0.00405099093979025,1.0055683232352595
6103,frozenset({'POSTAGE'}),"frozenset({'RED RETROSPOT MINI CASES', 'PLASTERS IN TIN CIRCUS PARADE'})",0.7712082262210797,0.05141388174807198,0.043701799485861184,0.05666666666666667,1.1021666666666667,0.00405099093979025,1.0055683232352595
6728,frozenset({'POSTAGE'}),"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'RED RETROSPOT MINI CASES'})",0.7712082262210797,0.05141388174807198,0.043701799485861184,0.05666666666666667,1.1021666666666667,0.00405099093979025,1.0055683232352595
1558,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'POSTAGE'}),0.13881748071979436,0.7712082262210797,0.11825192802056556,0.8518518518518517,1.1045679012345677,0.01119474494617402,1.5443444730077114
1559,frozenset({'POSTAGE'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.7712082262210797,0.13881748071979436,0.11825192802056556,0.15333333333333335,1.104567901234568,0.01119474494617402,1.0171447078112665
6214,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.12339331619537275,0.16966580976863754,0.02313624678663239,0.1875,1.1051136363636362,0.0022006198743069368,1.021949772592446
6219,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",0.16966580976863754,0.12339331619537275,0.02313624678663239,0.13636363636363635,1.1051136363636362,0.0022006198743069368,1.0150182654579893
1686,frozenset({'RED RETROSPOT MINI CASES'}),frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),0.13881748071979436,0.13367609254498714,0.02056555269922879,0.1481481481481481,1.108262108262108,0.002008974299667593,1.0169889348384933
1687,frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),frozenset({'RED RETROSPOT MINI CASES'}),0.13367609254498714,0.13881748071979436,0.02056555269922879,0.15384615384615385,1.1082621082621082,0.002008974299667593,1.0177611591493338
1571,frozenset({'SMALL RED RETROSPOT WINDMILL'}),frozenset({'POSTAGE'}),0.05398457583547558,0.7712082262210797,0.04627249357326478,0.8571428571428571,1.1114285714285714,0.004639144599890302,1.6015424164524419
1570,frozenset({'POSTAGE'}),frozenset({'SMALL RED RETROSPOT WINDMILL'}),0.7712082262210797,0.05398457583547558,0.04627249357326478,0.060000000000000005,1.1114285714285714,0.004639144599890302,1.0063993874090686
669,frozenset({'JUMBO BAG PEARS'}),frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.030848329048843187,0.8571428571428571,1.1114285714285714,0.003092763066593531,1.6015424164524419
2321,"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE ORANGE'})",frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.030848329048843187,0.8571428571428571,1.1114285714285714,0.003092763066593531,1.6015424164524419
2741,"frozenset({'ALARM CLOCK BAKELIKE RED', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.030848329048843187,0.8571428571428571,1.1114285714285714,0.003092763066593531,1.6015424164524419
3017,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN WOODLAND ANIMALS'})",frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.030848329048843187,0.8571428571428571,1.1114285714285714,0.003092763066593531,1.6015424164524419
3696,"frozenset({'DOLLY GIRL MINI BACKPACK', 'WOODLAND MINI BACKPACK'})",frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.030848329048843187,0.8571428571428571,1.1114285714285714,0.003092763066593531,1.6015424164524419
4007,"frozenset({'JUMBO BAG RED RETROSPOT', 'PLASTERS IN TIN WOODLAND ANIMALS'})",frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.030848329048843187,0.8571428571428571,1.1114285714285714,0.003092763066593531,1.6015424164524419
4798,"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.030848329048843187,0.8571428571428571,1.1114285714285714,0.003092763066593531,1.6015424164524419
5399,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'MINI PAINT SET VINTAGE'})",frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.030848329048843187,0.8571428571428571,1.1114285714285714,0.003092763066593531,1.6015424164524419
668,frozenset({'POSTAGE'}),frozenset({'JUMBO BAG PEARS'}),0.7712082262210797,0.03598971722365039,0.030848329048843187,0.04,1.1114285714285714,0.003092763066593531,1.0041773778920309
2324,frozenset({'POSTAGE'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE ORANGE'})",0.7712082262210797,0.03598971722365039,0.030848329048843187,0.04,1.1114285714285714,0.003092763066593531,1.0041773778920309
2744,frozenset({'POSTAGE'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'PLASTERS IN TIN SPACEBOY'})",0.7712082262210797,0.03598971722365039,0.030848329048843187,0.04,1.1114285714285714,0.003092763066593531,1.0041773778920309
3020,frozenset({'POSTAGE'}),"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.7712082262210797,0.03598971722365039,0.030848329048843187,0.04,1.1114285714285714,0.003092763066593531,1.0041773778920309
3697,frozenset({'POSTAGE'}),"frozenset({'DOLLY GIRL MINI BACKPACK', 'WOODLAND MINI BACKPACK'})",0.7712082262210797,0.03598971722365039,0.030848329048843187,0.04,1.1114285714285714,0.003092763066593531,1.0041773778920309
4010,frozenset({'POSTAGE'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.7712082262210797,0.03598971722365039,0.030848329048843187,0.04,1.1114285714285714,0.003092763066593531,1.0041773778920309
4803,frozenset({'POSTAGE'}),"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",0.7712082262210797,0.03598971722365039,0.030848329048843187,0.04,1.1114285714285714,0.003092763066593531,1.0041773778920309
5402,frozenset({'POSTAGE'}),"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'MINI PAINT SET VINTAGE'})",0.7712082262210797,0.03598971722365039,0.030848329048843187,0.04,1.1114285714285714,0.003092763066593531,1.0041773778920309
5050,"frozenset({'LUNCH BAG WOODLAND', 'POSTAGE'})",frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.10282776349614396,0.17994858611825193,0.02056555269922879,0.19999999999999998,1.1114285714285714,0.0020618420443956863,1.025064267352185
7144,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.10282776349614396,0.17994858611825193,0.02056555269922879,0.19999999999999998,1.1114285714285714,0.0020618420443956863,1.025064267352185
5055,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'LUNCH BAG WOODLAND', 'POSTAGE'})",0.17994858611825193,0.10282776349614396,0.02056555269922879,0.11428571428571428,1.1114285714285714,0.0020618420443956863,1.0129363960527407
7149,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",0.17994858611825193,0.10282776349614396,0.02056555269922879,0.11428571428571428,1.1114285714285714,0.0020618420443956863,1.0129363960527407
6151,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE'})",0.13881748071979436,0.14910025706940874,0.02313624678663239,0.16666666666666666,1.117816091954023,0.0024385247255833617,1.0210796915167095
6150,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.14910025706940874,0.13881748071979436,0.02313624678663239,0.15517241379310345,1.117816091954023,0.0024385247255833617,1.0193589003724883
6630,"frozenset({'SPACEBOY LUNCH BOX', 'POSTAGE'})",frozenset({'RABBIT NIGHT LIGHT'}),0.09768637532133675,0.18766066838046272,0.02056555269922879,0.21052631578947367,1.1218457101658255,0.0022336622147619972,1.0289631533847472
6631,frozenset({'RABBIT NIGHT LIGHT'}),"frozenset({'SPACEBOY LUNCH BOX', 'POSTAGE'})",0.18766066838046272,0.09768637532133675,0.02056555269922879,0.1095890410958904,1.1218457101658255,0.0022336622147619972,1.0133676092544988
1093,frozenset({'MINI JIGSAW SPACEBOY'}),frozenset({'POSTAGE'}),0.038560411311053984,0.7712082262210797,0.033419023136246784,0.8666666666666666,1.1237777777777778,0.003680916726693583,1.7159383033419016
1484,frozenset({'RED RETROSPOT UMBRELLA'}),frozenset({'POSTAGE'}),0.038560411311053984,0.7712082262210797,0.033419023136246784,0.8666666666666666,1.1237777777777778,0.003680916726693583,1.7159383033419016
1584,frozenset({'SPACEBOY MINI BACKPACK'}),frozenset({'POSTAGE'}),0.038560411311053984,0.7712082262210797,0.033419023136246784,0.8666666666666666,1.1237777777777778,0.003680916726693583,1.7159383033419016
1615,frozenset({'WOODLAND PARTY BAG + STICKER SET'}),frozenset({'POSTAGE'}),0.038560411311053984,0.7712082262210797,0.033419023136246784,0.8666666666666666,1.1237777777777778,0.003680916726693583,1.7159383033419016
3005,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'POSTAGE'}),0.038560411311053984,0.7712082262210797,0.033419023136246784,0.8666666666666666,1.1237777777777778,0.003680916726693583,1.7159383033419016
6461,"frozenset({'RABBIT NIGHT LIGHT', 'PLASTERS IN TIN WOODLAND ANIMALS'})",frozenset({'POSTAGE'}),0.038560411311053984,0.7712082262210797,0.033419023136246784,0.8666666666666666,1.1237777777777778,0.003680916726693583,1.7159383033419016
1092,frozenset({'POSTAGE'}),frozenset({'MINI JIGSAW SPACEBOY'}),0.7712082262210797,0.038560411311053984,0.033419023136246784,0.043333333333333335,1.1237777777777778,0.003680916726693583,1.004989117096459
1485,frozenset({'POSTAGE'}),frozenset({'RED RETROSPOT UMBRELLA'}),0.7712082262210797,0.038560411311053984,0.033419023136246784,0.043333333333333335,1.1237777777777778,0.003680916726693583,1.004989117096459
1585,frozenset({'POSTAGE'}),frozenset({'SPACEBOY MINI BACKPACK'}),0.7712082262210797,0.038560411311053984,0.033419023136246784,0.043333333333333335,1.1237777777777778,0.003680916726693583,1.004989117096459
1614,frozenset({'POSTAGE'}),frozenset({'WOODLAND PARTY BAG + STICKER SET'}),0.7712082262210797,0.038560411311053984,0.033419023136246784,0.043333333333333335,1.1237777777777778,0.003680916726693583,1.004989117096459
3008,frozenset({'POSTAGE'}),"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN SPACEBOY'})",0.7712082262210797,0.038560411311053984,0.033419023136246784,0.043333333333333335,1.1237777777777778,0.003680916726693583,1.004989117096459
6464,frozenset({'POSTAGE'}),"frozenset({'RABBIT NIGHT LIGHT', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.7712082262210797,0.038560411311053984,0.033419023136246784,0.043333333333333335,1.1237777777777778,0.003680916726693583,1.004989117096459
62,frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'POSTAGE'}),0.09768637532133675,0.7712082262210797,0.08483290488431877,0.8684210526315791,1.1260526315789476,0.009496368646784006,1.7388174807197965
63,frozenset({'POSTAGE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.7712082262210797,0.09768637532133675,0.08483290488431877,0.11000000000000001,1.1260526315789476,0.009496368646784006,1.0138355333468128
983,frozenset({'POSTAGE'}),frozenset({'LUNCH BAG WOODLAND'}),0.7712082262210797,0.11825192802056556,0.10282776349614396,0.13333333333333333,1.1275362318840578,0.011630903840180812,1.017401621514732
982,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'POSTAGE'}),0.11825192802056556,0.7712082262210797,0.10282776349614396,0.8695652173913043,1.127536231884058,0.011630903840180812,1.754070265638389
1341,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),0.13624678663239073,0.13367609254498714,0.02056555269922879,0.1509433962264151,1.1291727140783745,0.0023526146404002114,1.0203370465581263
1340,frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.13367609254498714,0.13624678663239073,0.02056555269922879,0.15384615384615385,1.1291727140783747,0.0023526146404002114,1.02079925216172
947,frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'RABBIT NIGHT LIGHT'}),0.12082262210796915,0.18766066838046272,0.02570694087403599,0.2127659574468085,1.133780238997377,0.0030332868537744292,1.0318905023275202
946,frozenset({'RABBIT NIGHT LIGHT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.18766066838046272,0.12082262210796915,0.02570694087403599,0.13698630136986303,1.133780238997377,0.0030332868537744292,1.0187293426367976
1720,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.12596401028277635,0.17994858611825193,0.02570694087403599,0.20408163265306123,1.1341107871720117,0.0030398953218654413,1.0303210071847604
1721,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'SPACEBOY LUNCH BOX'}),0.17994858611825193,0.12596401028277635,0.02570694087403599,0.14285714285714285,1.1341107871720117,0.0030398953218654413,1.0197086546700942
131,frozenset({'POSTAGE'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.7712082262210797,0.10282776349614396,0.08997429305912596,0.11666666666666667,1.1345833333333333,0.010672675966984096,1.015666682834554
130,frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'POSTAGE'}),0.10282776349614396,0.7712082262210797,0.08997429305912596,0.875,1.1345833333333335,0.010672675966984096,1.8303341902313628
1212,frozenset({'PAPER BUNTING RETROSPOT'}),frozenset({'POSTAGE'}),0.08226221079691516,0.7712082262210797,0.07197943444730077,0.8750000000000001,1.1345833333333335,0.008538140773587291,1.8303341902313643
1213,frozenset({'POSTAGE'}),frozenset({'PAPER BUNTING RETROSPOT'}),0.7712082262210797,0.08226221079691516,0.07197943444730077,0.09333333333333334,1.1345833333333335,0.008538140773587291,1.012210796915167
569,frozenset({'DOLLY GIRL MINI BACKPACK'}),frozenset({'POSTAGE'}),0.04113110539845758,0.7712082262210797,0.03598971722365039,0.8750000000000001,1.1345833333333335,0.0042690703867936455,1.8303341902313643
1500,frozenset({'ROBOT BIRTHDAY CARD'}),frozenset({'POSTAGE'}),0.04113110539845758,0.7712082262210797,0.03598971722365039,0.8750000000000001,1.1345833333333335,0.0042690703867936455,1.8303341902313643
1613,frozenset({'WOODLAND MINI BACKPACK'}),frozenset({'POSTAGE'}),0.04113110539845758,0.7712082262210797,0.03598971722365039,0.8750000000000001,1.1345833333333335,0.0042690703867936455,1.8303341902313643
6155,"frozenset({'SPACEBOY LUNCH BOX', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'POSTAGE'}),0.04113110539845758,0.7712082262210797,0.03598971722365039,0.8750000000000001,1.1345833333333335,0.0042690703867936455,1.8303341902313643
6383,"frozenset({'SPACEBOY LUNCH BOX', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'POSTAGE'}),0.04113110539845758,0.7712082262210797,0.03598971722365039,0.8750000000000001,1.1345833333333335,0.0042690703867936455,1.8303341902313643
6702,"frozenset({'RED RETROSPOT MINI CASES', 'RED TOADSTOOL LED NIGHT LIGHT'})",frozenset({'POSTAGE'}),0.04113110539845758,0.7712082262210797,0.03598971722365039,0.8750000000000001,1.1345833333333335,0.0042690703867936455,1.8303341902313643
568,frozenset({'POSTAGE'}),frozenset({'DOLLY GIRL MINI BACKPACK'}),0.7712082262210797,0.04113110539845758,0.03598971722365039,0.04666666666666667,1.1345833333333335,0.0042690703867936455,1.0058065327988208
1501,frozenset({'POSTAGE'}),frozenset({'ROBOT BIRTHDAY CARD'}),0.7712082262210797,0.04113110539845758,0.03598971722365039,0.04666666666666667,1.1345833333333335,0.0042690703867936455,1.0058065327988208
1612,frozenset({'POSTAGE'}),frozenset({'WOODLAND MINI BACKPACK'}),0.7712082262210797,0.04113110539845758,0.03598971722365039,0.04666666666666667,1.1345833333333335,0.0042690703867936455,1.0058065327988208
6158,frozenset({'POSTAGE'}),"frozenset({'SPACEBOY LUNCH BOX', 'PLASTERS IN TIN CIRCUS PARADE'})",0.7712082262210797,0.04113110539845758,0.03598971722365039,0.04666666666666667,1.1345833333333335,0.0042690703867936455,1.0058065327988208
6386,frozenset({'POSTAGE'}),"frozenset({'SPACEBOY LUNCH BOX', 'PLASTERS IN TIN SPACEBOY'})",0.7712082262210797,0.04113110539845758,0.03598971722365039,0.04666666666666667,1.1345833333333335,0.0042690703867936455,1.0058065327988208
6703,frozenset({'POSTAGE'}),"frozenset({'RED RETROSPOT MINI CASES', 'RED TOADSTOOL LED NIGHT LIGHT'})",0.7712082262210797,0.04113110539845758,0.03598971722365039,0.04666666666666667,1.1345833333333335,0.0042690703867936455,1.0058065327988208
6514,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'POSTAGE'})",frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.11825192802056556,0.17223650385604114,0.02313624678663239,0.19565217391304346,1.1359506813757299,0.0027689481301339525,1.0291113735843813
6519,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'POSTAGE'})",0.17223650385604114,0.11825192802056556,0.02313624678663239,0.13432835820895522,1.13595068137573,0.0027689481301339525,1.0185710486658983
1257,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'POSTAGE'}),0.16966580976863754,0.7712082262210797,0.14910025706940874,0.8787878787878788,1.1394949494949496,0.01825258886737466,1.8875321336760928
1256,frozenset({'POSTAGE'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.7712082262210797,0.16966580976863754,0.14910025706940874,0.19333333333333336,1.1394949494949496,0.01825258886737466,1.0293399052454906
733,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'POSTAGE'}),0.06426735218508997,0.7712082262210797,0.056555269922879174,0.88,1.1410666666666667,0.00699175924029051,1.9065981148243363
732,frozenset({'POSTAGE'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.7712082262210797,0.06426735218508997,0.056555269922879174,0.07333333333333333,1.1410666666666667,0.00699175924029051,1.0097834328937878
